Frequency;CurrentSet;Current;Voltage Drop;Crack size
30.0;250.0;8898.0;5734.0;3.0
30.0;250.0;8897.0;5735.0;3.0
30.0;250.0;8897.0;5735.0;3.0
30.0;250.0;8898.0;5734.0;3.0
30.0;250.0;8897.0;5733.0;3.0
30.0;250.0;8897.0;5733.0;3.0
30.0;250.0;8896.0;5732.0;3.0
30.0;250.0;8897.0;5732.0;3.0
30.0;250.0;8895.0;5730.0;3.0
30.0;250.0;8898.0;5730.0;3.0
30.0;250.0;8901.0;5732.0;3.0
30.0;250.0;8898.0;5732.0;3.0
30.0;250.0;8899.0;5732.0;3.0
30.0;250.0;8899.0;5734.0;3.0
30.0;250.0;8897.0;5735.0;3.0
30.0;250.0;8896.0;5736.0;3.0
30.0;250.0;8898.0;5735.0;3.0
30.0;250.0;8898.0;5734.0;3.0
30.0;250.0;8897.0;5735.0;3.0
30.0;250.0;8897.0;5733.0;3.0
30.0;250.0;8893.0;5731.0;3.0
30.0;250.0;8902.0;5732.0;3.0
30.0;250.0;8900.0;5732.0;3.0
30.0;250.0;8899.0;5733.0;3.0
30.0;250.0;8899.0;5734.0;3.0
30.0;250.0;8898.0;5735.0;3.0
30.0;250.0;8895.0;5735.0;3.0
30.0;250.0;8897.0;5733.0;3.0
30.0;250.0;8887.0;5728.0;3.0
30.0;250.0;8865.0;5716.0;3.0
30.0;250.0;8913.0;5728.0;3.0
30.0;300.0;12744.0;6761.0;3.0
30.0;300.0;12738.0;6760.0;3.0
30.0;300.0;12740.0;6761.0;3.0
30.0;300.0;12741.0;6758.0;3.0
30.0;300.0;12737.0;6759.0;3.0
30.0;300.0;12735.0;6759.0;3.0
30.0;300.0;12736.0;6761.0;3.0
30.0;300.0;12739.0;6763.0;3.0
30.0;300.0;12736.0;6762.0;3.0
30.0;300.0;12737.0;6764.0;3.0
30.0;300.0;12737.0;6764.0;3.0
30.0;300.0;12741.0;6763.0;3.0
30.0;300.0;12740.0;6762.0;3.0
30.0;300.0;12741.0;6761.0;3.0
30.0;300.0;12738.0;6759.0;3.0
30.0;300.0;12743.0;6760.0;3.0
30.0;300.0;12738.0;6759.0;3.0
30.0;300.0;12740.0;6759.0;3.0
30.0;300.0;12736.0;6759.0;3.0
30.0;300.0;12738.0;6757.0;3.0
30.0;300.0;12734.0;6758.0;3.0
30.0;300.0;12739.0;6757.0;3.0
30.0;300.0;12738.0;6757.0;3.0
30.0;300.0;12741.0;6757.0;3.0
30.0;300.0;12745.0;6757.0;3.0
30.0;300.0;12741.0;6755.0;3.0
30.0;300.0;12742.0;6753.0;3.0
30.0;300.0;12742.0;6752.0;3.0
30.0;300.0;12742.0;6751.0;3.0
30.0;300.0;12741.0;6751.0;3.0
30.0;300.0;12739.0;6749.0;3.0
30.0;300.0;12738.0;6749.0;3.0
30.0;300.0;12740.0;6752.0;3.0
30.0;300.0;12742.0;6752.0;3.0
30.0;300.0;12739.0;6753.0;3.0
30.0;300.0;12737.0;6752.0;3.0
30.0;300.0;12738.0;6749.0;3.0
30.0;300.0;12742.0;6751.0;3.0
30.0;300.0;12741.0;6751.0;3.0
30.0;300.0;12740.0;6750.0;3.0
30.0;300.0;12739.0;6752.0;3.0
30.0;300.0;12734.0;6748.0;3.0
30.0;300.0;12740.0;6751.0;3.0
30.0;300.0;12740.0;6750.0;3.0
30.0;300.0;12738.0;6749.0;3.0
30.0;300.0;12741.0;6751.0;3.0
30.0;300.0;12739.0;6750.0;3.0
30.0;300.0;12740.0;6751.0;3.0
30.0;300.0;12741.0;6751.0;3.0
30.0;300.0;12739.0;6752.0;3.0
30.0;300.0;12741.0;6752.0;3.0
30.0;300.0;12738.0;6750.0;3.0
30.0;300.0;12739.0;6749.0;3.0
30.0;300.0;12736.0;6748.0;3.0
30.0;300.0;12739.0;6747.0;3.0
30.0;300.0;12740.0;6747.0;3.0
30.0;300.0;12739.0;6747.0;3.0
30.0;300.0;12737.0;6747.0;3.0
30.0;300.0;12741.0;6748.0;3.0
30.0;300.0;12740.0;6748.0;3.0
30.0;300.0;12739.0;6747.0;3.0
30.0;300.0;12742.0;6749.0;3.0
30.0;300.0;12738.0;6749.0;3.0
30.0;300.0;12744.0;6751.0;3.0
30.0;300.0;12739.0;6749.0;3.0
30.0;300.0;12739.0;6751.0;3.0
30.0;300.0;12740.0;6751.0;3.0
30.0;300.0;12738.0;6749.0;3.0
30.0;300.0;12734.0;6747.0;3.0
30.0;300.0;12745.0;6748.0;3.0
30.0;300.0;12745.0;6750.0;3.0
30.0;300.0;12742.0;6750.0;3.0
30.0;300.0;12743.0;6751.0;3.0
30.0;300.0;12741.0;6751.0;3.0
30.0;300.0;12739.0;6750.0;3.0
30.0;300.0;12741.0;6750.0;3.0
30.0;300.0;12738.0;6750.0;3.0
30.0;300.0;12736.0;6748.0;3.0
30.0;300.0;12744.0;6750.0;3.0
30.0;300.0;12741.0;6750.0;3.0
30.0;300.0;12739.0;6750.0;3.0
30.0;300.0;12742.0;6750.0;3.0
30.0;300.0;12743.0;6752.0;3.0
30.0;300.0;12738.0;6751.0;3.0
30.0;300.0;12740.0;6750.0;3.0
30.0;300.0;12741.0;6750.0;3.0
30.0;300.0;12744.0;6751.0;3.0
30.0;300.0;12742.0;6751.0;3.0
30.0;300.0;12741.0;6750.0;3.0
30.0;300.0;12739.0;6752.0;3.0
30.0;300.0;12737.0;6753.0;3.0
30.0;300.0;12740.0;6750.0;3.0
30.0;300.0;12740.0;6751.0;3.0
30.0;300.0;12739.0;6751.0;3.0
30.0;300.0;12737.0;6749.0;3.0
30.0;300.0;12741.0;6750.0;3.0
30.0;320.0;14029.0;7091.0;3.0
30.0;320.0;14032.0;7092.0;3.0
30.0;320.0;14028.0;7092.0;3.0
30.0;320.0;14030.0;7093.0;3.0
30.0;320.0;14028.0;7092.0;3.0
30.0;320.0;14028.0;7093.0;3.0
30.0;320.0;14026.0;7093.0;3.0
30.0;320.0;14028.0;7094.0;3.0
30.0;320.0;14031.0;7096.0;3.0
30.0;320.0;14031.0;7097.0;3.0
30.0;320.0;14034.0;7096.0;3.0
30.0;320.0;14031.0;7096.0;3.0
30.0;320.0;14031.0;7096.0;3.0
30.0;320.0;14032.0;7095.0;3.0
30.0;320.0;14032.0;7093.0;3.0
30.0;320.0;14031.0;7093.0;3.0
30.0;320.0;14028.0;7093.0;3.0
30.0;320.0;14024.0;7093.0;3.0
30.0;320.0;14027.0;7095.0;3.0
30.0;320.0;14031.0;7096.0;3.0
30.0;320.0;14027.0;7097.0;3.0
30.0;320.0;14034.0;7097.0;3.0
30.0;320.0;14033.0;7096.0;3.0
30.0;320.0;14035.0;7094.0;3.0
30.0;320.0;14038.0;7092.0;3.0
30.0;320.0;14030.0;7089.0;3.0
30.0;320.0;14031.0;7088.0;3.0
30.0;320.0;14033.0;7088.0;3.0
30.0;320.0;14029.0;7088.0;3.0
30.0;320.0;14034.0;7089.0;3.0
30.0;320.0;14032.0;7090.0;3.0
30.0;320.0;14027.0;7091.0;3.0
30.0;320.0;14028.0;7090.0;3.0
30.0;320.0;14028.0;7090.0;3.0
30.0;320.0;14030.0;7091.0;3.0
30.0;320.0;14035.0;7091.0;3.0
30.0;320.0;14033.0;7090.0;3.0
30.0;320.0;14033.0;7089.0;3.0
30.0;320.0;14031.0;7087.0;3.0
30.0;320.0;14031.0;7088.0;3.0
30.0;320.0;14029.0;7088.0;3.0
30.0;320.0;14026.0;7088.0;3.0
30.0;320.0;14030.0;7090.0;3.0
30.0;320.0;14029.0;7090.0;3.0
30.0;320.0;14030.0;7090.0;3.0
30.0;320.0;14034.0;7091.0;3.0
30.0;320.0;14033.0;7090.0;3.0
30.0;320.0;14026.0;7088.0;3.0
30.0;320.0;14033.0;7090.0;3.0
30.0;320.0;14031.0;7087.0;3.0
30.0;320.0;14031.0;7088.0;3.0
30.0;320.0;14030.0;7090.0;3.0
30.0;320.0;14033.0;7087.0;3.0
30.0;320.0;14024.0;7086.0;3.0
30.0;320.0;14032.0;7087.0;3.0
30.0;320.0;14026.0;7085.0;3.0
30.0;320.0;14030.0;7085.0;3.0
30.0;320.0;14027.0;7085.0;3.0
30.0;320.0;14032.0;7086.0;3.0
30.0;320.0;14027.0;7086.0;3.0
30.0;320.0;14033.0;7087.0;3.0
30.0;320.0;14028.0;7087.0;3.0
30.0;320.0;14031.0;7089.0;3.0
30.0;320.0;14034.0;7088.0;3.0
30.0;320.0;14030.0;7087.0;3.0
30.0;320.0;14034.0;7086.0;3.0
30.0;320.0;14030.0;7084.0;3.0
30.0;320.0;14026.0;7083.0;3.0
30.0;320.0;14036.0;7085.0;3.0
30.0;320.0;14033.0;7086.0;3.0
30.0;320.0;14032.0;7086.0;3.0
30.0;320.0;14027.0;7085.0;3.0
30.0;320.0;14028.0;7084.0;3.0
30.0;320.0;13997.0;7073.0;3.0
30.0;320.0;14047.0;7084.0;3.0
30.0;320.0;14031.0;7083.0;3.0
30.0;320.0;14028.0;7084.0;3.0
30.0;320.0;14033.0;7085.0;3.0
30.0;320.0;14026.0;7083.0;3.0
30.0;320.0;14036.0;7083.0;3.0
30.0;320.0;14037.0;7083.0;3.0
30.0;320.0;14032.0;7083.0;3.0
30.0;320.0;14031.0;7084.0;3.0
30.0;320.0;14033.0;7085.0;3.0
30.0;320.0;14030.0;7084.0;3.0
30.0;320.0;14034.0;7087.0;3.0
30.0;320.0;14031.0;7086.0;3.0
30.0;320.0;14031.0;7087.0;3.0
30.0;320.0;14029.0;7086.0;3.0
30.0;320.0;14034.0;7086.0;3.0
30.0;100.0;99.0;31.0;3.5
30.0;100.0;98.0;61.0;3.5
30.0;100.0;98.0;111.0;3.5
30.0;100.0;97.0;187.0;3.5
30.0;100.0;99.0;284.0;3.5
30.0;100.0;100.0;402.0;3.5
30.0;100.0;103.0;523.0;3.5
30.0;100.0;108.0;653.0;3.5
30.0;100.0;114.0;784.0;3.5
30.0;100.0;120.0;908.0;3.5
30.0;100.0;127.0;1015.0;3.5
30.0;100.0;134.0;1114.0;3.5
30.0;100.0;139.0;1199.0;3.5
30.0;100.0;141.0;1273.0;3.5
30.0;100.0;145.0;1340.0;3.5
30.0;100.0;147.0;1399.0;3.5
30.0;100.0;148.0;1457.0;3.5
30.0;100.0;149.0;1509.0;3.5
30.0;100.0;149.0;1559.0;3.5
30.0;100.0;150.0;1608.0;3.5
30.0;100.0;151.0;1656.0;3.5
30.0;100.0;152.0;1703.0;3.5
30.0;100.0;153.0;1746.0;3.5
30.0;100.0;153.0;1790.0;3.5
30.0;100.0;154.0;1830.0;3.5
30.0;100.0;155.0;1870.0;3.5
30.0;100.0;155.0;1908.0;3.5
30.0;100.0;157.0;1941.0;3.5
30.0;100.0;158.0;1971.0;3.5
30.0;100.0;160.0;1999.0;3.5
30.0;100.0;161.0;2023.0;3.5
30.0;100.0;162.0;2046.0;3.5
30.0;100.0;163.0;2064.0;3.5
30.0;100.0;164.0;2081.0;3.5
30.0;100.0;166.0;2093.0;3.5
30.0;100.0;165.0;2106.0;3.5
30.0;100.0;167.0;2116.0;3.5
30.0;100.0;168.0;2124.0;3.5
30.0;100.0;170.0;2132.0;3.5
30.0;100.0;170.0;2137.0;3.5
30.0;100.0;170.0;2142.0;3.5
30.0;100.0;170.0;2146.0;3.5
30.0;100.0;171.0;2146.0;3.5
30.0;100.0;172.0;2147.0;3.5
30.0;100.0;172.0;2152.0;3.5
30.0;100.0;171.0;2152.0;3.5
30.0;100.0;171.0;2154.0;3.5
30.0;100.0;171.0;2155.0;3.5
30.0;100.0;172.0;2155.0;3.5
30.0;100.0;172.0;2156.0;3.5
30.0;100.0;171.0;2161.0;3.5
30.0;100.0;172.0;2164.0;3.5
30.0;100.0;171.0;2169.0;3.5
30.0;100.0;171.0;2172.0;3.5
30.0;100.0;171.0;2169.0;3.5
30.0;100.0;171.0;2168.0;3.5
30.0;100.0;172.0;2163.0;3.5
30.0;100.0;172.0;2163.0;3.5
30.0;100.0;171.0;2162.0;3.5
30.0;100.0;171.0;2163.0;3.5
30.0;100.0;171.0;2164.0;3.5
30.0;100.0;171.0;2161.0;3.5
30.0;100.0;171.0;2162.0;3.5
30.0;100.0;172.0;2162.0;3.5
30.0;100.0;172.0;2163.0;3.5
30.0;100.0;171.0;2161.0;3.5
30.0;100.0;172.0;2165.0;3.5
30.0;100.0;173.0;2166.0;3.5
30.0;100.0;172.0;2164.0;3.5
30.0;100.0;173.0;2163.0;3.5
30.0;100.0;172.0;2163.0;3.5
30.0;100.0;171.0;2161.0;3.5
30.0;100.0;172.0;2159.0;3.5
30.0;100.0;172.0;2159.0;3.5
30.0;100.0;172.0;2159.0;3.5
30.0;100.0;172.0;2160.0;3.5
30.0;100.0;172.0;2159.0;3.5
30.0;100.0;172.0;2158.0;3.5
30.0;100.0;172.0;2158.0;3.5
30.0;100.0;172.0;2157.0;3.5
30.0;100.0;172.0;2158.0;3.5
30.0;100.0;171.0;2157.0;3.5
30.0;100.0;172.0;2157.0;3.5
30.0;100.0;171.0;2155.0;3.5
30.0;100.0;173.0;2155.0;3.5
30.0;100.0;172.0;2156.0;3.5
30.0;100.0;172.0;2155.0;3.5
30.0;100.0;171.0;2154.0;3.5
30.0;100.0;171.0;2154.0;3.5
30.0;100.0;171.0;2153.0;3.5
30.0;100.0;171.0;2153.0;3.5
30.0;100.0;171.0;2151.0;3.5
30.0;100.0;171.0;2153.0;3.5
30.0;100.0;172.0;2151.0;3.5
30.0;100.0;171.0;2152.0;3.5
30.0;100.0;171.0;2152.0;3.5
30.0;150.0;1867.0;3580.0;3.5
30.0;150.0;1823.0;3558.0;3.5
30.0;150.0;1839.0;3571.0;3.5
30.0;150.0;1831.0;3562.0;3.5
30.0;150.0;1829.0;3572.0;3.5
30.0;150.0;1826.0;3547.0;3.5
30.0;150.0;1815.0;3556.0;3.5
30.0;150.0;1840.0;3575.0;3.5
30.0;150.0;1838.0;3575.0;3.5
30.0;150.0;1824.0;3555.0;3.5
30.0;150.0;1823.0;3567.0;3.5
30.0;150.0;1853.0;3580.0;3.5
30.0;150.0;1829.0;3568.0;3.5
30.0;150.0;1845.0;3580.0;3.5
30.0;150.0;1844.0;3568.0;3.5
30.0;150.0;1825.0;3562.0;3.5
30.0;150.0;1837.0;3582.0;3.5
30.0;150.0;1837.0;3563.0;3.5
30.0;150.0;1827.0;3560.0;3.5
30.0;150.0;1836.0;3568.0;3.5
30.0;150.0;1855.0;3562.0;3.5
30.0;150.0;1808.0;3548.0;3.5
30.0;150.0;1839.0;3572.0;3.5
30.0;150.0;1847.0;3573.0;3.5
30.0;150.0;1829.0;3562.0;3.5
30.0;150.0;1843.0;3549.0;3.5
30.0;150.0;1808.0;3539.0;3.5
30.0;150.0;1831.0;3564.0;3.5
30.0;150.0;1864.0;3569.0;3.5
30.0;150.0;1815.0;3561.0;3.5
30.0;150.0;1830.0;3538.0;3.5
30.0;150.0;1811.0;3545.0;3.5
30.0;150.0;1839.0;3568.0;3.5
30.0;150.0;1852.0;3560.0;3.5
30.0;150.0;1815.0;3551.0;3.5
30.0;150.0;1838.0;3568.0;3.5
30.0;150.0;1837.0;3567.0;3.5
30.0;150.0;1850.0;3567.0;3.5
30.0;150.0;1827.0;3558.0;3.5
30.0;150.0;1837.0;3569.0;3.5
30.0;150.0;1853.0;3563.0;3.5
30.0;150.0;1817.0;3550.0;3.5
30.0;150.0;1838.0;3565.0;3.5
30.0;150.0;1838.0;3566.0;3.5
30.0;150.0;1856.0;3570.0;3.5
30.0;150.0;1848.0;3577.0;3.5
30.0;150.0;1816.0;3541.0;3.5
30.0;150.0;1872.0;3571.0;3.5
30.0;150.0;1821.0;3545.0;3.5
30.0;150.0;1828.0;3552.0;3.5
30.0;150.0;1858.0;3566.0;3.5
30.0;150.0;1825.0;3541.0;3.5
30.0;150.0;1824.0;3548.0;3.5
30.0;150.0;1863.0;3564.0;3.5
30.0;150.0;1812.0;3538.0;3.5
30.0;150.0;1830.0;3557.0;3.5
30.0;150.0;1847.0;3571.0;3.5
30.0;150.0;1825.0;3551.0;3.5
30.0;150.0;1832.0;3566.0;3.5
30.0;150.0;1837.0;3563.0;3.5
30.0;150.0;1835.0;3561.0;3.5
30.0;150.0;1836.0;3561.0;3.5
30.0;150.0;1827.0;3546.0;3.5
30.0;150.0;1822.0;3551.0;3.5
30.0;150.0;1835.0;3560.0;3.5
30.0;150.0;1840.0;3586.0;3.5
30.0;150.0;1816.0;3534.0;3.5
30.0;150.0;1820.0;3550.0;3.5
30.0;150.0;1859.0;3566.0;3.5
30.0;150.0;1823.0;3547.0;3.5
30.0;150.0;1834.0;3563.0;3.5
30.0;150.0;1838.0;3569.0;3.5
30.0;150.0;1854.0;3602.0;3.5
30.0;150.0;1811.0;3534.0;3.5
30.0;150.0;1819.0;3554.0;3.5
30.0;150.0;1841.0;3567.0;3.5
30.0;150.0;1844.0;3564.0;3.5
30.0;150.0;1830.0;3557.0;3.5
30.0;150.0;1836.0;3563.0;3.5
30.0;150.0;1836.0;3560.0;3.5
30.0;150.0;1834.0;3559.0;3.5
30.0;150.0;1844.0;3560.0;3.5
30.0;150.0;1823.0;3553.0;3.5
30.0;150.0;1835.0;3562.0;3.5
30.0;150.0;1861.0;3566.0;3.5
30.0;150.0;1818.0;3551.0;3.5
30.0;150.0;1853.0;3565.0;3.5
30.0;150.0;1840.0;3576.0;3.5
30.0;150.0;1810.0;3529.0;3.5
30.0;150.0;1821.0;3552.0;3.5
30.0;200.0;5015.0;4707.0;3.5
30.0;200.0;5015.0;4707.0;3.5
30.0;200.0;5014.0;4707.0;3.5
30.0;200.0;5015.0;4707.0;3.5
30.0;200.0;5013.0;4707.0;3.5
30.0;200.0;5015.0;4707.0;3.5
30.0;200.0;5014.0;4706.0;3.5
30.0;200.0;5015.0;4707.0;3.5
30.0;200.0;5014.0;4707.0;3.5
30.0;200.0;5013.0;4706.0;3.5
30.0;200.0;5015.0;4707.0;3.5
30.0;200.0;5014.0;4707.0;3.5
30.0;200.0;5015.0;4708.0;3.5
30.0;200.0;5015.0;4706.0;3.5
30.0;200.0;5013.0;4707.0;3.5
30.0;200.0;5016.0;4707.0;3.5
30.0;200.0;5014.0;4706.0;3.5
30.0;200.0;5016.0;4707.0;3.5
30.0;200.0;5013.0;4707.0;3.5
30.0;200.0;5016.0;4708.0;3.5
30.0;200.0;5014.0;4708.0;3.5
30.0;200.0;5014.0;4708.0;3.5
30.0;200.0;5011.0;4707.0;3.5
30.0;200.0;5014.0;4707.0;3.5
30.0;200.0;5014.0;4707.0;3.5
30.0;200.0;5013.0;4705.0;3.5
30.0;200.0;5016.0;4706.0;3.5
30.0;200.0;5013.0;4705.0;3.5
30.0;200.0;5014.0;4705.0;3.5
30.0;200.0;5015.0;4703.0;3.5
30.0;200.0;5014.0;4703.0;3.5
30.0;200.0;5013.0;4705.0;3.5
30.0;200.0;5015.0;4704.0;3.5
30.0;200.0;5012.0;4703.0;3.5
30.0;200.0;5014.0;4705.0;3.5
30.0;200.0;5013.0;4709.0;3.5
30.0;200.0;5013.0;4713.0;3.5
30.0;200.0;5014.0;4715.0;3.5
30.0;200.0;5014.0;4713.0;3.5
30.0;200.0;5013.0;4713.0;3.5
30.0;200.0;5012.0;4710.0;3.5
30.0;200.0;5016.0;4710.0;3.5
30.0;200.0;5014.0;4713.0;3.5
30.0;200.0;5013.0;4712.0;3.5
30.0;200.0;5016.0;4713.0;3.5
30.0;200.0;5013.0;4712.0;3.5
30.0;200.0;5017.0;4713.0;3.5
30.0;200.0;5017.0;4713.0;3.5
30.0;200.0;5015.0;4713.0;3.5
30.0;200.0;5016.0;4712.0;3.5
30.0;200.0;5014.0;4710.0;3.5
30.0;200.0;5015.0;4710.0;3.5
30.0;200.0;4872.0;4643.0;3.5
30.0;200.0;5005.0;4745.0;3.5
30.0;200.0;5023.0;4755.0;3.5
30.0;200.0;5008.0;4756.0;3.5
30.0;200.0;5017.0;4758.0;3.5
30.0;200.0;5014.0;4757.0;3.5
30.0;200.0;5015.0;4757.0;3.5
30.0;200.0;5013.0;4756.0;3.5
30.0;200.0;5015.0;4757.0;3.5
30.0;200.0;5014.0;4755.0;3.5
30.0;200.0;5013.0;4757.0;3.5
30.0;200.0;5015.0;4757.0;3.5
30.0;200.0;5014.0;4757.0;3.5
30.0;200.0;5014.0;4756.0;3.5
30.0;200.0;5014.0;4757.0;3.5
30.0;200.0;5015.0;4756.0;3.5
30.0;200.0;5012.0;4755.0;3.5
30.0;200.0;5014.0;4754.0;3.5
30.0;200.0;5016.0;4756.0;3.5
30.0;200.0;5016.0;4758.0;3.5
30.0;200.0;5013.0;4761.0;3.5
30.0;200.0;5016.0;4760.0;3.5
30.0;200.0;5016.0;4759.0;3.5
30.0;200.0;5013.0;4759.0;3.5
30.0;200.0;5015.0;4757.0;3.5
30.0;200.0;5015.0;4757.0;3.5
30.0;200.0;5014.0;4757.0;3.5
30.0;200.0;5014.0;4756.0;3.5
30.0;200.0;5015.0;4756.0;3.5
30.0;200.0;5014.0;4755.0;3.5
30.0;200.0;5015.0;4755.0;3.5
30.0;200.0;5014.0;4757.0;3.5
30.0;200.0;5015.0;4758.0;3.5
30.0;200.0;5015.0;4758.0;3.5
30.0;200.0;5015.0;4757.0;3.5
30.0;200.0;5014.0;4757.0;3.5
30.0;200.0;5014.0;4756.0;3.5
30.0;200.0;5014.0;4756.0;3.5
30.0;200.0;5017.0;4756.0;3.5
30.0;200.0;5014.0;4754.0;3.5
30.0;200.0;5015.0;4753.0;3.5
30.0;200.0;5013.0;4753.0;3.5
30.0;200.0;5015.0;4756.0;3.5
30.0;200.0;5016.0;4756.0;3.5
30.0;250.0;8897.0;5855.0;3.5
30.0;250.0;8898.0;5855.0;3.5
30.0;250.0;8897.0;5855.0;3.5
30.0;250.0;8897.0;5855.0;3.5
30.0;250.0;8897.0;5856.0;3.5
30.0;250.0;8898.0;5855.0;3.5
30.0;250.0;8896.0;5855.0;3.5
30.0;250.0;8896.0;5854.0;3.5
30.0;250.0;8898.0;5854.0;3.5
30.0;250.0;8897.0;5854.0;3.5
30.0;250.0;8897.0;5854.0;3.5
30.0;250.0;8895.0;5854.0;3.5
30.0;250.0;8898.0;5855.0;3.5
30.0;250.0;8897.0;5854.0;3.5
30.0;250.0;8899.0;5856.0;3.5
30.0;250.0;8897.0;5858.0;3.5
30.0;250.0;8896.0;5859.0;3.5
30.0;250.0;8895.0;5859.0;3.5
30.0;250.0;8898.0;5859.0;3.5
30.0;250.0;8897.0;5858.0;3.5
30.0;250.0;8897.0;5856.0;3.5
30.0;250.0;8896.0;5855.0;3.5
30.0;250.0;8898.0;5856.0;3.5
30.0;250.0;8899.0;5855.0;3.5
30.0;250.0;8897.0;5855.0;3.5
30.0;250.0;8897.0;5855.0;3.5
30.0;250.0;8894.0;5854.0;3.5
30.0;250.0;8898.0;5855.0;3.5
30.0;250.0;8899.0;5854.0;3.5
30.0;250.0;8896.0;5854.0;3.5
30.0;250.0;8895.0;5853.0;3.5
30.0;250.0;8898.0;5855.0;3.5
30.0;250.0;8897.0;5853.0;3.5
30.0;250.0;8898.0;5855.0;3.5
30.0;250.0;8897.0;5856.0;3.5
30.0;250.0;8888.0;5854.0;3.5
30.0;250.0;8900.0;5863.0;3.5
30.0;250.0;8898.0;5869.0;3.5
30.0;250.0;8896.0;5864.0;3.5
30.0;250.0;8897.0;5859.0;3.5
30.0;250.0;8896.0;5855.0;3.5
30.0;250.0;8891.0;5858.0;3.5
30.0;250.0;8910.0;5842.0;3.5
30.0;250.0;8899.0;5828.0;3.5
30.0;250.0;8900.0;5821.0;3.5
30.0;250.0;8901.0;5818.0;3.5
30.0;250.0;8899.0;5815.0;3.5
30.0;250.0;8896.0;5811.0;3.5
30.0;250.0;8895.0;5809.0;3.5
30.0;250.0;8898.0;5808.0;3.5
30.0;250.0;8899.0;5807.0;3.5
30.0;250.0;8896.0;5807.0;3.5
30.0;250.0;8896.0;5806.0;3.5
30.0;250.0;8899.0;5806.0;3.5
30.0;250.0;8898.0;5806.0;3.5
30.0;250.0;8898.0;5805.0;3.5
30.0;250.0;8898.0;5805.0;3.5
30.0;250.0;8897.0;5804.0;3.5
30.0;250.0;8899.0;5804.0;3.5
30.0;250.0;8896.0;5803.0;3.5
30.0;250.0;8891.0;5800.0;3.5
30.0;250.0;8902.0;5802.0;3.5
30.0;250.0;8896.0;5802.0;3.5
30.0;250.0;8902.0;5804.0;3.5
30.0;250.0;8896.0;5805.0;3.5
30.0;250.0;8898.0;5804.0;3.5
30.0;250.0;8898.0;5804.0;3.5
30.0;250.0;8898.0;5803.0;3.5
30.0;250.0;8901.0;5805.0;3.5
30.0;250.0;8897.0;5802.0;3.5
30.0;250.0;8898.0;5804.0;3.5
30.0;250.0;8899.0;5804.0;3.5
30.0;250.0;8899.0;5803.0;3.5
30.0;250.0;8895.0;5802.0;3.5
30.0;250.0;8894.0;5802.0;3.5
30.0;250.0;8895.0;5801.0;3.5
30.0;250.0;8897.0;5802.0;3.5
30.0;250.0;8897.0;5802.0;3.5
30.0;250.0;8896.0;5802.0;3.5
30.0;250.0;8897.0;5802.0;3.5
30.0;250.0;8896.0;5801.0;3.5
30.0;250.0;8899.0;5803.0;3.5
30.0;250.0;8897.0;5804.0;3.5
30.0;250.0;8896.0;5803.0;3.5
30.0;250.0;8898.0;5804.0;3.5
30.0;250.0;8893.0;5803.0;3.5
30.0;250.0;8897.0;5803.0;3.5
30.0;250.0;8896.0;5805.0;3.5
30.0;250.0;8897.0;5804.0;3.5
30.0;250.0;8895.0;5802.0;3.5
30.0;300.0;12740.0;6843.0;3.5
30.0;300.0;12737.0;6842.0;3.5
30.0;300.0;12738.0;6842.0;3.5
30.0;300.0;12740.0;6843.0;3.5
30.0;300.0;12739.0;6843.0;3.5
30.0;300.0;12738.0;6844.0;3.5
30.0;300.0;12740.0;6845.0;3.5
30.0;300.0;12742.0;6843.0;3.5
30.0;300.0;12743.0;6843.0;3.5
30.0;300.0;12737.0;6843.0;3.5
30.0;300.0;12737.0;6841.0;3.5
30.0;300.0;12742.0;6843.0;3.5
30.0;300.0;12737.0;6843.0;3.5
30.0;300.0;12739.0;6843.0;3.5
30.0;300.0;12739.0;6843.0;3.5
30.0;300.0;12740.0;6843.0;3.5
30.0;300.0;12739.0;6843.0;3.5
30.0;300.0;12739.0;6843.0;3.5
30.0;300.0;12741.0;6843.0;3.5
30.0;300.0;12739.0;6842.0;3.5
30.0;300.0;12740.0;6842.0;3.5
30.0;300.0;12740.0;6841.0;3.5
30.0;300.0;12738.0;6842.0;3.5
30.0;300.0;12741.0;6841.0;3.5
30.0;300.0;12741.0;6841.0;3.5
30.0;300.0;12737.0;6841.0;3.5
30.0;300.0;12740.0;6841.0;3.5
30.0;300.0;12740.0;6842.0;3.5
30.0;300.0;12738.0;6841.0;3.5
30.0;300.0;12740.0;6843.0;3.5
30.0;300.0;12738.0;6842.0;3.5
30.0;300.0;12740.0;6843.0;3.5
30.0;300.0;12741.0;6841.0;3.5
30.0;300.0;12739.0;6841.0;3.5
30.0;300.0;12740.0;6842.0;3.5
30.0;300.0;12739.0;6842.0;3.5
30.0;300.0;12740.0;6842.0;3.5
30.0;300.0;12741.0;6842.0;3.5
30.0;300.0;12738.0;6841.0;3.5
30.0;300.0;12741.0;6842.0;3.5
30.0;300.0;12738.0;6842.0;3.5
30.0;300.0;12735.0;6842.0;3.5
30.0;300.0;12736.0;6842.0;3.5
30.0;300.0;12740.0;6842.0;3.5
30.0;300.0;12739.0;6843.0;3.5
30.0;300.0;12741.0;6841.0;3.5
30.0;300.0;12738.0;6841.0;3.5
30.0;300.0;12739.0;6842.0;3.5
30.0;300.0;12740.0;6841.0;3.5
30.0;300.0;12739.0;6842.0;3.5
